     2   0.130434E+04   0.326808E+01   0.415016E-02   0.326808E+01   0.559097E-01  -0.173121E-04   0.415016E-02  -0.173121E-04   0.536515E-07
     3   0.122844E+04   0.434767E+01   0.412276E-02   0.434767E+01   0.953492E-01  -0.215799E-04   0.412276E-02  -0.215799E-04   0.656224E-07
     4   0.115006E+04   0.462372E+01   0.401690E-02   0.462372E+01   0.111203E+00  -0.222511E-04   0.401690E-02  -0.222511E-04   0.754180E-07
     5   0.108770E+04   0.441441E+01   0.388192E-02   0.441441E+01   0.102732E+00  -0.201766E-04   0.388192E-02  -0.201766E-04   0.839303E-07
     6   0.104148E+04   0.396881E+01   0.373896E-02   0.396881E+01   0.794224E-01  -0.161441E-04   0.373896E-02  -0.161441E-04   0.913346E-07
     7   0.100870E+04   0.342243E+01   0.359687E-02   0.342243E+01   0.530059E-01  -0.111778E-04   0.359687E-02  -0.111778E-04   0.978276E-07
     8   0.985734E+03   0.285470E+01   0.345560E-02   0.285470E+01   0.317484E-01  -0.632769E-05   0.345560E-02  -0.632769E-05   0.103552E-06
     9   0.970547E+03   0.234044E+01   0.331496E-02   0.234044E+01   0.185808E-01  -0.222883E-05   0.331496E-02  -0.222883E-05   0.108620E-06
    10   0.961477E+03   0.192204E+01   0.317860E-02   0.192204E+01   0.123249E-01   0.991284E-06   0.317860E-02   0.991284E-06   0.113123E-06
    11   0.957087E+03   0.161507E+01   0.305196E-02   0.161507E+01   0.100264E-01   0.345133E-05   0.305196E-02   0.345133E-05   0.117132E-06
    12   0.957653E+03   0.141700E+01   0.293627E-02   0.141700E+01   0.935705E-02   0.474284E-05   0.293627E-02   0.474284E-05   0.120707E-06
    13   0.960778E+03   0.131280E+01   0.283115E-02   0.131280E+01   0.857174E-02   0.451079E-05   0.283115E-02   0.451079E-05   0.123899E-06
    14   0.966047E+03   0.127283E+01   0.273456E-02   0.127283E+01   0.757600E-02   0.321847E-05   0.273456E-02   0.321847E-05   0.126748E-06
    15   0.972193E+03   0.127670E+01   0.264405E-02   0.127670E+01   0.670086E-02   0.153378E-05   0.264405E-02   0.153378E-05   0.129288E-06
    16   0.980811E+03   0.131409E+01   0.255756E-02   0.131409E+01   0.625197E-02   0.141900E-07   0.255756E-02   0.141900E-07   0.131553E-06
    17   0.991649E+03   0.137413E+01   0.247472E-02   0.137413E+01   0.625059E-02  -0.122449E-05   0.247472E-02  -0.122449E-05   0.133568E-06
    18   0.100347E+04   0.144809E+01   0.239554E-02   0.144809E+01   0.663235E-02  -0.217686E-05   0.239554E-02  -0.217686E-05   0.135355E-06
    19   0.101696E+04   0.153167E+01   0.232004E-02   0.153167E+01   0.729284E-02  -0.283751E-05   0.232004E-02  -0.283751E-05   0.136937E-06
    20   0.103041E+04   0.161232E+01   0.224825E-02   0.161232E+01   0.810150E-02  -0.320107E-05   0.224825E-02  -0.320107E-05   0.138335E-06
    21   0.104445E+04   0.168861E+01   0.218016E-02   0.168861E+01   0.896470E-02  -0.327179E-05   0.218016E-02  -0.327179E-05   0.139570E-06
    22   0.105909E+04   0.176079E+01   0.211558E-02   0.176079E+01   0.988942E-02  -0.309270E-05   0.211558E-02  -0.309270E-05   0.140653E-06
    23   0.107393E+04   0.182765E+01   0.205431E-02   0.182765E+01   0.108847E-01  -0.271648E-05   0.205431E-02  -0.271648E-05   0.141592E-06
    24   0.108928E+04   0.188723E+01   0.199614E-02   0.188723E+01   0.119645E-01  -0.219582E-05   0.199614E-02  -0.219582E-05   0.142397E-06
    25   0.110527E+04   0.193310E+01   0.194085E-02   0.193310E+01   0.131503E-01  -0.158341E-05   0.194085E-02  -0.158341E-05   0.143076E-06
    26   0.112140E+04   0.197025E+01   0.188822E-02   0.197025E+01   0.144714E-01  -0.931931E-06   0.188822E-02  -0.931931E-06   0.143640E-06
    27   0.113807E+04   0.200094E+01   0.183806E-02   0.200094E+01   0.159555E-01  -0.294075E-06   0.183806E-02  -0.294075E-06   0.144095E-06
    28   0.115510E+04   0.202185E+01   0.179013E-02   0.202185E+01   0.176136E-01   0.277469E-06   0.179013E-02   0.277469E-06   0.144452E-06
    29   0.117239E+04   0.203940E+01   0.174424E-02   0.203940E+01   0.194885E-01   0.730014E-06   0.174424E-02   0.730014E-06   0.144720E-06
    30   0.119014E+04   0.204832E+01   0.170017E-02   0.204832E+01   0.216255E-01   0.101087E-05   0.170017E-02   0.101087E-05   0.144907E-06
    31   0.120773E+04   0.206052E+01   0.165773E-02   0.206052E+01   0.240341E-01   0.108284E-05   0.165773E-02   0.108284E-05   0.145022E-06
    32   0.122597E+04   0.207092E+01   0.161684E-02   0.207092E+01   0.267275E-01   0.970637E-06   0.161684E-02   0.970637E-06   0.145069E-06
    33   0.124435E+04   0.207764E+01   0.157745E-02   0.207764E+01   0.296575E-01   0.714479E-06   0.157745E-02   0.714479E-06   0.145054E-06
    34   0.126284E+04   0.208138E+01   0.153948E-02   0.208138E+01   0.328417E-01   0.354573E-06   0.153948E-02   0.354573E-06   0.144980E-06
    35   0.128202E+04   0.207261E+01   0.150289E-02   0.207261E+01   0.362794E-01  -0.688723E-07   0.150289E-02  -0.688723E-07   0.144851E-06
    36   0.130099E+04   0.206118E+01   0.146761E-02   0.206118E+01   0.399919E-01  -0.515648E-06   0.146761E-02  -0.515648E-06   0.144672E-06
    37   0.132029E+04   0.204086E+01   0.143359E-02   0.204086E+01   0.439975E-01  -0.945544E-06   0.143359E-02  -0.945544E-06   0.144448E-06
    38   0.134004E+04   0.201333E+01   0.140077E-02   0.201333E+01   0.482770E-01  -0.131835E-05   0.140077E-02  -0.131835E-05   0.144181E-06
    39   0.136013E+04   0.197820E+01   0.136909E-02   0.197820E+01   0.528131E-01  -0.159386E-05   0.136909E-02  -0.159386E-05   0.143878E-06
    40   0.138044E+04   0.193356E+01   0.133849E-02   0.193356E+01   0.575915E-01  -0.173187E-05   0.133849E-02  -0.173187E-05   0.143542E-06
    41   0.140086E+04   0.187798E+01   0.130893E-02   0.187798E+01   0.626030E-01  -0.170450E-05   0.130893E-02  -0.170450E-05   0.143177E-06
    42   0.142140E+04   0.181193E+01   0.128036E-02   0.181193E+01   0.678586E-01  -0.153325E-05   0.128036E-02  -0.153325E-05   0.142784E-06
    43   0.144211E+04   0.173590E+01   0.125276E-02   0.173590E+01   0.733741E-01  -0.125194E-05   0.125276E-02  -0.125194E-05   0.142364E-06
