     2   0.130434E+04   0.559097E-01   0.326808E+01   0.111319E+07   0.386903E+05
     3   0.122844E+04   0.953492E-01   0.434767E+01   0.172323E+07   0.458621E+05
     4   0.115006E+04   0.111203E+00   0.462372E+01   0.225332E+07   0.492267E+05
     5   0.108770E+04   0.102732E+00   0.441441E+01   0.272098E+07   0.505765E+05
     6   0.104148E+04   0.794224E-01   0.396881E+01   0.313264E+07   0.508165E+05
     7   0.100870E+04   0.530059E-01   0.342243E+01   0.349660E+07   0.504209E+05
     8   0.985734E+03   0.317484E-01   0.285470E+01   0.381962E+07   0.495985E+05
     9   0.970547E+03   0.185808E-01   0.234044E+01   0.410737E+07   0.484748E+05
    10   0.961476E+03   0.123249E-01   0.192204E+01   0.436448E+07   0.471869E+05
    11   0.957087E+03   0.100264E-01   0.161507E+01   0.459482E+07   0.458750E+05
    12   0.957653E+03   0.935705E-02   0.141700E+01   0.480151E+07   0.445992E+05
    13   0.960778E+03   0.857174E-02   0.131280E+01   0.498735E+07   0.433883E+05
    14   0.966047E+03   0.757600E-02   0.127283E+01   0.515446E+07   0.422309E+05
    15   0.972193E+03   0.670087E-02   0.127670E+01   0.530479E+07   0.411055E+05
    16   0.980811E+03   0.625196E-02   0.131409E+01   0.544017E+07   0.399955E+05
    17   0.991649E+03   0.625059E-02   0.137413E+01   0.556194E+07   0.389024E+05
    18   0.100347E+04   0.663235E-02   0.144809E+01   0.567131E+07   0.378325E+05
    19   0.101696E+04   0.729284E-02   0.153167E+01   0.576947E+07   0.367923E+05
    20   0.103041E+04   0.810150E-02   0.161232E+01   0.585764E+07   0.357879E+05
    21   0.104445E+04   0.896470E-02   0.168861E+01   0.593691E+07   0.348243E+05
    22   0.105909E+04   0.988943E-02   0.176079E+01   0.600789E+07   0.339008E+05
    23   0.107393E+04   0.108847E-01   0.182765E+01   0.607105E+07   0.330156E+05
    24   0.108928E+04   0.119645E-01   0.188723E+01   0.612689E+07   0.321666E+05
    25   0.110527E+04   0.131503E-01   0.193310E+01   0.617590E+07   0.313517E+05
    26   0.112140E+04   0.144714E-01   0.197025E+01   0.621856E+07   0.305691E+05
    27   0.113807E+04   0.159555E-01   0.200094E+01   0.625535E+07   0.298167E+05
    28   0.115510E+04   0.176136E-01   0.202185E+01   0.628678E+07   0.290925E+05
    29   0.117239E+04   0.194885E-01   0.203940E+01   0.631332E+07   0.283946E+05
    30   0.119014E+04   0.216255E-01   0.204832E+01   0.633546E+07   0.277209E+05
    31   0.120773E+04   0.240341E-01   0.206052E+01   0.635364E+07   0.270696E+05
    32   0.122597E+04   0.267275E-01   0.207092E+01   0.636814E+07   0.264399E+05
    33   0.124435E+04   0.296575E-01   0.207764E+01   0.637917E+07   0.258310E+05
    34   0.126284E+04   0.328417E-01   0.208138E+01   0.638696E+07   0.252421E+05
    35   0.128202E+04   0.362794E-01   0.207261E+01   0.639174E+07   0.246726E+05
    36   0.130099E+04   0.399919E-01   0.206118E+01   0.639372E+07   0.241218E+05
    37   0.132029E+04   0.439975E-01   0.204086E+01   0.639314E+07   0.235889E+05
    38   0.134004E+04   0.482770E-01   0.201333E+01   0.639022E+07   0.230732E+05
    39   0.136013E+04   0.528131E-01   0.197820E+01   0.638518E+07   0.225739E+05
    40   0.138044E+04   0.575915E-01   0.193356E+01   0.637824E+07   0.220905E+05
    41   0.140086E+04   0.626030E-01   0.187798E+01   0.636960E+07   0.216221E+05
    42   0.142140E+04   0.678586E-01   0.181193E+01   0.635934E+07   0.211684E+05
    43   0.144211E+04   0.733741E-01   0.173590E+01   0.634750E+07   0.207291E+05
    44   0.146307E+04   0.791634E-01   0.164882E+01   0.633412E+07   0.203038E+05
    45   0.148437E+04   0.852373E-01   0.154928E+01   0.631924E+07   0.198922E+05
    46   0.150600E+04   0.916024E-01   0.143641E+01   0.630292E+07   0.194939E+05
    47   0.152788E+04   0.982601E-01   0.130942E+01   0.628519E+07   0.191085E+05
    48   0.154996E+04   0.105204E+00   0.116758E+01   0.626611E+07   0.187358E+05
    49   0.157216E+04   0.112426E+00   0.101022E+01   0.624571E+07   0.183754E+05
    50   0.159448E+04   0.119931E+00   0.836795E+00   0.622403E+07   0.180270E+05
    51   0.161695E+04   0.127722E+00   0.647134E+00   0.620114E+07   0.176901E+05
    52   0.163954E+04   0.135805E+00   0.442272E+00   0.617711E+07   0.173644E+05
    53   0.166221E+04   0.144181E+00   0.223342E+00   0.615204E+07   0.170493E+05
    54   0.168496E+04   0.152853E+00  -0.938354E-02   0.612602E+07   0.167444E+05
    55   0.170785E+04   0.161824E+00  -0.256001E+00   0.609913E+07   0.164492E+05
    56   0.173099E+04   0.171091E+00  -0.517243E+00   0.607147E+07   0.161632E+05
    57   0.175451E+04   0.180656E+00  -0.793811E+00   0.604314E+07   0.158860E+05
    58   0.177837E+04   0.190521E+00  -0.108572E+01   0.601421E+07   0.156170E+05
    59   0.180248E+04   0.200692E+00  -0.139270E+01   0.598479E+07   0.153559E+05
    60   0.182683E+04   0.211166E+00  -0.171407E+01   0.595496E+07   0.151021E+05
    61   0.185143E+04   0.221939E+00  -0.204913E+01   0.592480E+07   0.148551E+05
    62   0.187624E+04   0.233010E+00  -0.239752E+01   0.589434E+07   0.146144E+05
    63   0.190126E+04   0.244378E+00  -0.275898E+01   0.586361E+07   0.143796E+05
    64   0.192644E+04   0.256042E+00  -0.313326E+01   0.583261E+07   0.141500E+05
    65   0.195177E+04   0.268002E+00  -0.352015E+01   0.580137E+07   0.139252E+05
    66   0.197727E+04   0.280254E+00  -0.391965E+01   0.576990E+07   0.137046E+05
    67   0.200298E+04   0.292795E+00  -0.433185E+01   0.573822E+07   0.134878E+05
    68   0.202891E+04   0.305621E+00  -0.475681E+01   0.570636E+07   0.132741E+05
    69   0.205510E+04   0.318730E+00  -0.519465E+01   0.567431E+07   0.130631E+05
    70   0.208159E+04   0.332119E+00  -0.564566E+01   0.564211E+07   0.128542E+05
    71   0.210839E+04   0.345791E+00  -0.611022E+01   0.560978E+07   0.126471E+05
    72   0.213554E+04   0.359740E+00  -0.658880E+01   0.557732E+07   0.124422E+05
