     2   0.130435E+04   0.559114E-01   0.173710E-05   0.326808E+01
     3   0.122844E+04   0.953527E-01   0.347472E-05   0.434767E+01
     4   0.115007E+04   0.111209E+00   0.579234E-05   0.462372E+01
     5   0.108771E+04   0.102741E+00   0.869065E-05   0.441441E+01
     6   0.104151E+04   0.794346E-01   0.121705E-04   0.396881E+01
     7   0.100873E+04   0.530222E-01   0.162328E-04   0.342243E+01
     8   0.985777E+03   0.317692E-01   0.208788E-04   0.285470E+01
     9   0.970601E+03   0.186069E-01   0.261098E-04   0.234043E+01
    10   0.961542E+03   0.123568E-01   0.319271E-04   0.192203E+01
    11   0.957166E+03   0.100647E-01   0.383322E-04   0.161506E+01
    12   0.957746E+03   0.940237E-02   0.453269E-04   0.141698E+01
    13   0.960885E+03   0.862465E-02   0.529128E-04   0.131277E+01
    14   0.966171E+03   0.763709E-02   0.610917E-04   0.127280E+01
    15   0.972334E+03   0.677072E-02   0.698656E-04   0.127665E+01
    16   0.980970E+03   0.633119E-02   0.792363E-04   0.131403E+01
    17   0.991826E+03   0.633977E-02   0.892059E-04   0.137406E+01
    18   0.100367E+04   0.673210E-02   0.997764E-04   0.144800E+01
    19   0.101718E+04   0.740375E-02   0.110950E-03   0.153155E+01
    20   0.103065E+04   0.822418E-02   0.122728E-03   0.161218E+01
    21   0.104472E+04   0.909975E-02   0.135113E-03   0.168844E+01
    22   0.105938E+04   0.100374E-01   0.148108E-03   0.176059E+01
    23   0.107424E+04   0.110463E-01   0.161713E-03   0.182741E+01
    24   0.108962E+04   0.121403E-01   0.175931E-03   0.188695E+01
    25   0.110563E+04   0.133409E-01   0.190763E-03   0.193277E+01
    26   0.112179E+04   0.146773E-01   0.206212E-03   0.196987E+01
    27   0.113848E+04   0.161775E-01   0.222279E-03   0.200051E+01
    28   0.115553E+04   0.178522E-01   0.238966E-03   0.202136E+01
    29   0.117285E+04   0.197443E-01   0.256274E-03   0.203885E+01
    30   0.119063E+04   0.218991E-01   0.274204E-03   0.204770E+01
    31   0.120825E+04   0.243262E-01   0.292758E-03   0.205983E+01
    32   0.122652E+04   0.270386E-01   0.311936E-03   0.207014E+01
    33   0.124493E+04   0.299882E-01   0.331741E-03   0.207678E+01
    34   0.126345E+04   0.331926E-01   0.352172E-03   0.208044E+01
    35   0.128266E+04   0.366511E-01   0.373230E-03   0.207157E+01
    36   0.130166E+04   0.403851E-01   0.394917E-03   0.206004E+01
    37   0.132099E+04   0.444126E-01   0.417231E-03   0.203962E+01
    38   0.134078E+04   0.487147E-01   0.440174E-03   0.201198E+01
    39   0.136090E+04   0.532739E-01   0.463746E-03   0.197674E+01
    40   0.138124E+04   0.580760E-01   0.487946E-03   0.193198E+01
    41   0.140169E+04   0.631117E-01   0.512775E-03   0.187628E+01
    42   0.142226E+04   0.683921E-01   0.538233E-03   0.181010E+01
    43   0.144301E+04   0.739330E-01   0.564318E-03   0.173395E+01
    44   0.146401E+04   0.797482E-01   0.591030E-03   0.164673E+01
    45   0.148534E+04   0.858484E-01   0.618369E-03   0.154707E+01
    46   0.150700E+04   0.922404E-01   0.646335E-03   0.143405E+01
    47   0.152892E+04   0.989256E-01   0.674926E-03   0.130693E+01
    48   0.155103E+04   0.105897E+00   0.704141E-03   0.116496E+01
    49   0.157326E+04   0.113148E+00   0.733980E-03   0.100746E+01
    50   0.159562E+04   0.120681E+00   0.764442E-03   0.833895E+00
    51   0.161813E+04   0.128502E+00   0.795525E-03   0.644098E+00
    52   0.164075E+04   0.136615E+00   0.827229E-03   0.439102E+00
    53   0.166345E+04   0.145021E+00   0.859552E-03   0.220041E+00
    54   0.168625E+04   0.153723E+00   0.892494E-03  -0.128122E-01
    55   0.170916E+04   0.162725E+00   0.926054E-03  -0.259554E+00
    56   0.173235E+04   0.172023E+00   0.960230E-03  -0.520914E+00
    57   0.175590E+04   0.181620E+00   0.995022E-03  -0.797594E+00
    58   0.177980E+04   0.191517E+00   0.103043E-02  -0.108961E+01
    59   0.180394E+04   0.201721E+00   0.106645E-02  -0.139669E+01
    60   0.182833E+04   0.212227E+00   0.110308E-02  -0.171814E+01
    61   0.185297E+04   0.223033E+00   0.114033E-02  -0.205328E+01
    62   0.187782E+04   0.234137E+00   0.117818E-02  -0.240174E+01
    63   0.190288E+04   0.245538E+00   0.121665E-02  -0.276326E+01
    64   0.192810E+04   0.257236E+00   0.125573E-02  -0.313758E+01
    65   0.195347E+04   0.269230E+00   0.129542E-02  -0.352449E+01
    66   0.197901E+04   0.281516E+00   0.133572E-02  -0.392401E+01
    67   0.200475E+04   0.294091E+00   0.137663E-02  -0.433620E+01
    68   0.203072E+04   0.306951E+00   0.141815E-02  -0.476115E+01
    69   0.205695E+04   0.320094E+00   0.146028E-02  -0.519894E+01
    70   0.208348E+04   0.333518E+00   0.150302E-02  -0.564989E+01
    71   0.211031E+04   0.347224E+00   0.154638E-02  -0.611436E+01
    72   0.213751E+04   0.361208E+00   0.159034E-02  -0.659284E+01
    73   0.216506E+04   0.375465E+00   0.163492E-02  -0.708561E+01
    74   0.219289E+04   0.389983E+00   0.168011E-02  -0.759190E+01
    75   0.222089E+04   0.404752E+00   0.172592E-02  -0.811059E+01
    76   0.224894E+04   0.419757E+00   0.177234E-02  -0.864076E+01
    77   0.227698E+04   0.434986E+00   0.181938E-02  -0.918159E+01
    78   0.230507E+04   0.450428E+00   0.186704E-02  -0.973357E+01
    79   0.233335E+04   0.466070E+00   0.191532E-02  -0.102975E+02
    80   0.236192E+04   0.481899E+00   0.196423E-02  -0.108742E+02
    81   0.239087E+04   0.497904E+00   0.201375E-02  -0.114642E+02
