     2   0.102137E+04   0.380289E-01   0.389842E-05   0.360978E+01
     3   0.100025E+04   0.735613E-01   0.779784E-05   0.462994E+01
     4   0.967770E+03   0.996249E-01   0.129986E-04   0.498750E+01
     5   0.939322E+03   0.108740E+00   0.195020E-04   0.489738E+01
     6   0.917221E+03   0.101264E+00   0.273096E-04   0.453948E+01
     7   0.901501E+03   0.827016E-01   0.364233E-04   0.405176E+01
     8   0.891047E+03   0.601851E-01   0.468453E-04   0.353359E+01
     9   0.885214E+03   0.397218E-01   0.585779E-04   0.303194E+01
    10   0.882992E+03   0.247063E-01   0.716238E-04   0.257615E+01
    11   0.883884E+03   0.158665E-01   0.859858E-04   0.218621E+01
    12   0.888263E+03   0.116058E-01   0.101667E-03   0.187951E+01
    13   0.893682E+03   0.997760E-02   0.118670E-03   0.166263E+01
    14   0.900085E+03   0.980616E-02   0.136999E-03   0.152066E+01
    15   0.906665E+03   0.101211E-01   0.156657E-03   0.144624E+01
    16   0.915398E+03   0.101847E-01   0.177647E-03   0.143861E+01
    17   0.926085E+03   0.100080E-01   0.199972E-03   0.148255E+01
    18   0.937470E+03   0.977396E-02   0.223637E-03   0.156150E+01
    19   0.950200E+03   0.962597E-02   0.248644E-03   0.166332E+01
    20   0.962551E+03   0.968110E-02   0.274997E-03   0.176768E+01
    21   0.975129E+03   0.100467E-01   0.302699E-03   0.186664E+01
    22   0.987952E+03   0.107446E-01   0.331753E-03   0.195945E+01
    23   0.100064E+04   0.117517E-01   0.362162E-03   0.204525E+01
    24   0.101353E+04   0.130502E-01   0.393928E-03   0.212242E+01
    25   0.102676E+04   0.146296E-01   0.427055E-03   0.218486E+01
    26   0.103985E+04   0.164873E-01   0.461544E-03   0.223793E+01
    27   0.105321E+04   0.186192E-01   0.497397E-03   0.228422E+01
    28   0.106669E+04   0.210042E-01   0.534616E-03   0.232075E+01
    29   0.108020E+04   0.236533E-01   0.573202E-03   0.235429E+01
    30   0.109396E+04   0.265799E-01   0.613157E-03   0.237991E+01
    31   0.110737E+04   0.297680E-01   0.654481E-03   0.240972E+01
    32   0.112124E+04   0.332306E-01   0.697175E-03   0.243827E+01
    33   0.113505E+04   0.369262E-01   0.741238E-03   0.246317E+01
    34   0.114879E+04   0.408786E-01   0.786670E-03   0.248460E+01
    35   0.116304E+04   0.450936E-01   0.833471E-03   0.249250E+01
    36   0.117688E+04   0.495988E-01   0.881639E-03   0.249621E+01
    37   0.119088E+04   0.544190E-01   0.931174E-03   0.248900E+01
    38   0.120516E+04   0.595414E-01   0.982074E-03   0.247201E+01
    39   0.121959E+04   0.649550E-01   0.103434E-02   0.244434E+01
    40   0.123406E+04   0.706519E-01   0.108796E-02   0.240358E+01
    41   0.124846E+04   0.766288E-01   0.114294E-02   0.234801E+01
    42   0.126283E+04   0.828997E-01   0.119928E-02   0.227873E+01
    43   0.127722E+04   0.894832E-01   0.125696E-02   0.219714E+01
    44   0.129173E+04   0.963953E-01   0.131600E-02   0.210303E+01
    45   0.130644E+04   0.103650E+00   0.137638E-02   0.199591E+01
    46   0.132137E+04   0.111255E+00   0.143811E-02   0.187574E+01
    47   0.133646E+04   0.119216E+00   0.150117E-02   0.174267E+01
    48   0.135166E+04   0.127528E+00   0.156557E-02   0.159682E+01
    49   0.136690E+04   0.136186E+00   0.163130E-02   0.143841E+01
    50   0.138221E+04   0.145196E+00   0.169835E-02   0.126778E+01
    51   0.139761E+04   0.154565E+00   0.176673E-02   0.108537E+01
    52   0.141308E+04   0.164295E+00   0.183642E-02   0.891687E+00
    53   0.142858E+04   0.174387E+00   0.190743E-02   0.687077E+00
    54   0.144411E+04   0.184838E+00   0.197975E-02   0.471015E+00
    55   0.145971E+04   0.195650E+00   0.205338E-02   0.242608E+00
    56   0.147551E+04   0.206818E+00   0.212832E-02   0.328751E-03
    57   0.149162E+04   0.218341E+00   0.220455E-02  -0.257321E+00
    58   0.150800E+04   0.230218E+00   0.228208E-02  -0.531152E+00
    59   0.152458E+04   0.242452E+00   0.236091E-02  -0.821689E+00
    60   0.154132E+04   0.255038E+00   0.244103E-02  -0.112904E+01
    61   0.155825E+04   0.267968E+00   0.252245E-02  -0.145312E+01
    62   0.157532E+04   0.281230E+00   0.260515E-02  -0.179342E+01
    63   0.159254E+04   0.294814E+00   0.268913E-02  -0.214935E+01
    64   0.160986E+04   0.308707E+00   0.277441E-02  -0.252032E+01
    65   0.162730E+04   0.322898E+00   0.286096E-02  -0.290576E+01
