     2   0.125625E+04   0.414555E-01   0.114019E-05   0.124835E+01
     3   0.123689E+04   0.787228E-01   0.228059E-05   0.248511E+01
     4   0.118752E+04   0.980878E-01   0.380144E-05   0.313785E+01
     5   0.113601E+04   0.966584E-01   0.570303E-05   0.337174E+01
     6   0.109173E+04   0.805365E-01   0.798569E-05   0.334842E+01
     7   0.105621E+04   0.588243E-01   0.106498E-04   0.315671E+01
     8   0.102874E+04   0.390024E-01   0.136959E-04   0.287917E+01
     9   0.100832E+04   0.248794E-01   0.171245E-04   0.258225E+01
    10   0.994517E+03   0.168213E-01   0.209362E-04   0.229352E+01
    11   0.985868E+03   0.131079E-01   0.251316E-04   0.202855E+01
    12   0.982339E+03   0.115584E-01   0.297116E-04   0.179899E+01
    13   0.981325E+03   0.102977E-01   0.346767E-04   0.160835E+01
    14   0.982461E+03   0.903787E-02   0.400280E-04   0.145211E+01
    15   0.984588E+03   0.790068E-02   0.457662E-04   0.133667E+01
    16   0.989393E+03   0.702800E-02   0.518923E-04   0.127374E+01
    17   0.996620E+03   0.645939E-02   0.584072E-04   0.125557E+01
    18   0.100502E+04   0.619428E-02   0.653121E-04   0.127178E+01
    19   0.101524E+04   0.619203E-02   0.726079E-04   0.131645E+01
    20   0.102556E+04   0.638591E-02   0.802957E-04   0.137541E+01
    21   0.103658E+04   0.672525E-02   0.883767E-04   0.144410E+01
    22   0.104822E+04   0.718420E-02   0.968520E-04   0.151539E+01
    23   0.106009E+04   0.774796E-02   0.105723E-03   0.158582E+01
    24   0.107249E+04   0.841409E-02   0.114990E-03   0.165280E+01
    25   0.108554E+04   0.918768E-02   0.124655E-03   0.170931E+01
    26   0.109874E+04   0.100815E-01   0.134720E-03   0.175973E+01
    27   0.111251E+04   0.111072E-01   0.145185E-03   0.180571E+01
    28   0.112665E+04   0.122590E-01   0.156051E-03   0.184331E+01
    29   0.114108E+04   0.135636E-01   0.167320E-03   0.187834E+01
    30   0.115597E+04   0.150497E-01   0.178993E-03   0.190493E+01
    31   0.117073E+04   0.167147E-01   0.191071E-03   0.193468E+01
    32   0.118615E+04   0.185753E-01   0.203556E-03   0.196333E+01
    33   0.120169E+04   0.205914E-01   0.216448E-03   0.199019E+01
